Page,URL,Rect,Context
2,https://macronorte.pe/2025/04/14/alcalde-mario-reyna-citara-a-funcionario-de-sedalib-por-contaminacion-de-totorales-en-huanchaco/,"(86.46299743652344, 304.1300048828125, 146.60000610351562, 316.7799987792969)","no implique arroja (Macronorte, Trujill"
2,https://trujilloeshoy.com/alcalde-citara-a-funcionarios-de-sedalib-para-ver-contaminacion-de-totorales/,"(148.2100067138672, 304.1300048828125, 207.72000122070312, 316.7799987792969)","plique arrojar las agua onorte, Trujillo Hoy)"
2,https://diariocorreo.pe/edicion/la-libertad/sedalib-tapara-el-desague-en-8-areas-de-huanchaco-la-libertad-peru-trujillo-noticia/?ref=dcr,"(289.489990234375, 380.0199890136719, 327.6099853515625, 392.6700134277344)",red troncal e ingresa apsar. (Correo)
2,https://macronorte.pe/2025/04/14/revisaran-convenio-donde-la-mpt-otorga-facultades-en-saneamiento-al-ministerio-de-vivienda/,"(328.010009765625, 455.9200134277344, 388.1400146484375, 468.57000732421875)","n, será revisado por la G ación. (Macronorte)"
2,https://www.exitosanoticias.pe/exitosa-peru/robo-sunass-liberan-implicados-asalto-sede-huancayo-pese-pruebas-fiscalia-n149236,"(320.6499938964844, 544.4600219726562, 361.2300109863281, 557.1099853515625)","ó en libertad a dos de calía. (Exitosa, Exitos"
2,https://x.com/exitosape/status/1911966854043574745,"(362.8399963378906, 544.4600219726562, 403.4100036621094, 557.1099853515625)","rtad a dos de los pres xitosa, Exitosa, Latina"
2,https://www.youtube.com/watch?v=oJhS4VJfbwo,"(405.0199890136719, 544.4600219726562, 439.489990234375, 557.1099853515625)","s de los presuntos de xitosa, Latina)"
2,https://visor.peruquiosco.pe/diario-correo-tacna/20250412,"(403.2200012207031, 645.6500244140625, 441.3399963378906, 658.2999877929688)",e cuenta con la auto ozos. (Correo)
3,https://noticiaspiura30.pe/crisis-financiera-limita-capacidad-operativa-de-la-eps-grau/,"(137.2100067138672, 101.75, 209.57000732421875, 114.4000244140625)",do a la entidad sin liqui esos. (Noticias Piura)
3,https://canaln.pe/actualidad/ayacucho-bloquean-carretera-exigir-obras-agua-y-desague-n482508,"(313.9100036621094, 190.28997802734375, 358.1499938964844, 202.94000244140625)","en agua contaminada, antes. (Canal N)"
3,https://www.facebook.com/JuanNunuraPeriodista/videos/2501259376893949,"(278.4800109863281, 240.8900146484375, 331.2900085449219, 267.530029296875)",as residuales. Municipio ndido. (Facebook)
3,https://www.gob.pe/institucion/mtc/noticias/1145721-mtc-y-sedapal-firman-convenio-clave-para-liberar-interferencias-y-asegurar-avance-del-anillo-vial-periferico,"(430.07000732421875, 356.0799865722656, 458.3999938964844, 368.7300109863281)","la ejecución del p allao”. (MTC, Gesti"
3,https://gestion.pe/economia/anillo-vial-periferico-mtc-y-sedapal-firman-convenio-para-asegurar-avance-de-obras-noticia/?ref=gesr,"(460.010009765625, 356.0799865722656, 502.4200134277344, 368.7300109863281)","cución del proyecto (MTC, Gestión)"
3,https://ahora.com.pe/arranca-proyecto-para-mejorar-agua-y-alcantarillado-en-cuatro-distritos-de-huanuco/,"(165.94000244140625, 431.9700012207031, 199.8000030517578, 444.6199951171875)",á en cuatro distritos Valle. (Ahora)
3,https://www.gob.pe/institucion/regionlambayeque/noticias/1145977-gobierno-regional-de-lambayeque-exige-impulso-del-proyecto-de-planta-de-tratamiento-de-agua-potable-de-chiclayo-en-reunion-con-ministerio-de,"(484.95001220703125, 583.760009765625, 525.5399780273438, 596.4100341796875)",os estratégicos clayo. (Gob.pe)
3,https://www.gob.pe/institucion/pcm/noticias/1145813-ejecutivo-y-gobiernos-regionales-articulan-agenda-de-desarrollo-en-edicion-vii-consejo-de-estado-regional,"(138.4199981689453, 672.2999877929688, 179.0, 684.9500122070312)",blecer una agenda orios. (Gob.pe)
4,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-PAIS-5-INCENDIO-TARDARA-EN-SER-EXTINGUIDO-15-04-2025.jpg,"(337.7799987792969, 114.4000244140625, 440.7099914550781, 127.03997802734375)","omberos enfrentan diversos desa agua. El Peruano, País, 5"
4,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-POLITICA-4-PROTEGEN-DEL-FRIO-A-PUEBLOS-VULNERABLES-14-04-2025-scaled.jpg,"(112.75, 266.17999267578125, 171.67999267578125, 278.83001708984375)",Llactuyo y Chapicucho c vida. (El Peruano)
4,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-ECONOMIA-11-CONSTRUCCION-DE-120-VIVIENDAS-PERMITIRA-REDUCIR-BRECHA-HABITACIONAL-14-04-2025-scaled.jpg,"(395.82000732421875, 430.6199951171875, 454.75, 443.2699890136719)","metros cuadrados, cuan presó. (El Peruano)"
4,http://imacorpplataforma.com/wp-content/uploads/2025/04/GESTION-ECONOMIA-14-GOBIERNO-RECHAZO-PEDIDO-PARA-PROMOVER-DEPARTAMENTOS-MENORES-A-40-M2-14-04-2025.jpg,"(357.3399963378906, 519.1600341796875, 399.75, 531.8099975585938)",IS) y estableció que 40m2. (Gestión)
4,http://imacorpplataforma.com/wp-content/uploads/2025/04/GESTION-ECONOMIA-16-HAY-4430-PROYECTOS-CRITICOS-QUE-NO-CONTINUARON-ESTE-ANO-14-04-2025.jpg,"(249.0800018310547, 595.0499877929688, 291.489990234375, 607.7000122070312)",tuvieron presupuesto stión. (Gestión)
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-POLITICA-4-PAIS-BRINDA-35000-ATENCIONES-14-04-2025-scaled.jpg,"(147.00999450683594, 63.79998779296875, 205.92999267578125, 76.45001220703125)",dores. (El Peruano)
